"id","userid","time","ibi"
96668088,"44a31946-60f2-4da3-9edf-a1c278288579",1640795221015,873
96668087,"44a31946-60f2-4da3-9edf-a1c278288579",1640795220205,841
96668086,"44a31946-60f2-4da3-9edf-a1c278288579",1640795219306,819
96668085,"44a31946-60f2-4da3-9edf-a1c278288579",1640795218495,842
96668084,"44a31946-60f2-4da3-9edf-a1c278288579",1640795217686,828
96668083,"44a31946-60f2-4da3-9edf-a1c278288579",1640795216875,856
96668082,"44a31946-60f2-4da3-9edf-a1c278288579",1640795215975,832
96668081,"44a31946-60f2-4da3-9edf-a1c278288579",1640795215164,823
96668080,"44a31946-60f2-4da3-9edf-a1c278288579",1640795214264,823
96668079,"44a31946-60f2-4da3-9edf-a1c278288579",1640795213456,824
96668078,"44a31946-60f2-4da3-9edf-a1c278288579",1640795212644,816
96668077,"44a31946-60f2-4da3-9edf-a1c278288579",1640795211834,807
96668076,"44a31946-60f2-4da3-9edf-a1c278288579",1640795211024,803
96668075,"44a31946-60f2-4da3-9edf-a1c278288579",1640795210218,818
96668074,"44a31946-60f2-4da3-9edf-a1c278288579",1640795209405,802
96668073,"44a31946-60f2-4da3-9edf-a1c278288579",1640795208597,828
96668072,"44a31946-60f2-4da3-9edf-a1c278288579",1640795207785,818
96668071,"44a31946-60f2-4da3-9edf-a1c278288579",1640795206975,789
96668070,"44a31946-60f2-4da3-9edf-a1c278288579",1640795206165,814
96668069,"44a31946-60f2-4da3-9edf-a1c278288579",1640795205355,820
96668068,"44a31946-60f2-4da3-9edf-a1c278288579",1640795204545,796
96668067,"44a31946-60f2-4da3-9edf-a1c278288579",1640795203735,824
96668066,"44a31946-60f2-4da3-9edf-a1c278288579",1640795202925,813
96668065,"44a31946-60f2-4da3-9edf-a1c278288579",1640795202115,810
96668064,"44a31946-60f2-4da3-9edf-a1c278288579",1640795201305,830
96668063,"44a31946-60f2-4da3-9edf-a1c278288579",1640795200495,803
96668062,"44a31946-60f2-4da3-9edf-a1c278288579",1640795199684,866
96668061,"44a31946-60f2-4da3-9edf-a1c278288579",1640795198785,875
96668060,"44a31946-60f2-4da3-9edf-a1c278288579",1640795197885,839
96668059,"44a31946-60f2-4da3-9edf-a1c278288579",1640795197075,862
96668058,"44a31946-60f2-4da3-9edf-a1c278288579",1640795196174,850
96668057,"44a31946-60f2-4da3-9edf-a1c278288579",1640795195455,838
96668056,"44a31946-60f2-4da3-9edf-a1c278288579",1640795194464,856
96668055,"44a31946-60f2-4da3-9edf-a1c278288579",1640795193654,820
96668054,"44a31946-60f2-4da3-9edf-a1c278288579",1640795192845,793
96668053,"44a31946-60f2-4da3-9edf-a1c278288579",1640795192034,833
96668052,"44a31946-60f2-4da3-9edf-a1c278288579",1640795191224,797
96668051,"44a31946-60f2-4da3-9edf-a1c278288579",1640795190415,782
96668050,"44a31946-60f2-4da3-9edf-a1c278288579",1640795189604,827
96668049,"44a31946-60f2-4da3-9edf-a1c278288579",1640795188885,753
96668048,"44a31946-60f2-4da3-9edf-a1c278288579",1640795187985,859
96668047,"44a31946-60f2-4da3-9edf-a1c278288579",1640795187354,787
96668046,"44a31946-60f2-4da3-9edf-a1c278288579",1640795186364,827
96668045,"44a31946-60f2-4da3-9edf-a1c278288579",1640795185644,838
96668044,"44a31946-60f2-4da3-9edf-a1c278288579",1640795184744,758
96668043,"44a31946-60f2-4da3-9edf-a1c278288579",1640795184024,789
96668042,"44a31946-60f2-4da3-9edf-a1c278288579",1640795183124,780
96668041,"44a31946-60f2-4da3-9edf-a1c278288579",1640795182404,807
96668040,"44a31946-60f2-4da3-9edf-a1c278288579",1640795181593,773
96668039,"44a31946-60f2-4da3-9edf-a1c278288579",1640795180964,790
96668038,"44a31946-60f2-4da3-9edf-a1c278288579",1640795180064,795
96668037,"44a31946-60f2-4da3-9edf-a1c278288579",1640795179254,809
96668036,"44a31946-60f2-4da3-9edf-a1c278288579",1640795178444,817
96668035,"44a31946-60f2-4da3-9edf-a1c278288579",1640795177634,779
96668034,"44a31946-60f2-4da3-9edf-a1c278288579",1640795176824,822
96668033,"44a31946-60f2-4da3-9edf-a1c278288579",1640795176014,827
96668032,"44a31946-60f2-4da3-9edf-a1c278288579",1640795175204,782
96668031,"44a31946-60f2-4da3-9edf-a1c278288579",1640795174394,818
96668030,"44a31946-60f2-4da3-9edf-a1c278288579",1640795173674,783
96668029,"44a31946-60f2-4da3-9edf-a1c278288579",1640795172774,756
96668028,"44a31946-60f2-4da3-9edf-a1c278288579",1640795172054,831
96668027,"44a31946-60f2-4da3-9edf-a1c278288579",1640795171244,804
96668026,"44a31946-60f2-4da3-9edf-a1c278288579",1640795170434,794
96668025,"44a31946-60f2-4da3-9edf-a1c278288579",1640795169624,763
96668024,"44a31946-60f2-4da3-9edf-a1c278288579",1640795168814,813
96668023,"44a31946-60f2-4da3-9edf-a1c278288579",1640795168004,765
96668022,"44a31946-60f2-4da3-9edf-a1c278288579",1640795167284,796
96668021,"44a31946-60f2-4da3-9edf-a1c278288579",1640795166474,781
96668020,"44a31946-60f2-4da3-9edf-a1c278288579",1640795165754,829
96668019,"44a31946-60f2-4da3-9edf-a1c278288579",1640795164944,772
96668018,"44a31946-60f2-4da3-9edf-a1c278288579",1640795164134,851
96668017,"44a31946-60f2-4da3-9edf-a1c278288579",1640795163324,814
96668016,"44a31946-60f2-4da3-9edf-a1c278288579",1640795162514,771
96668015,"44a31946-60f2-4da3-9edf-a1c278288579",1640795161704,836
96668014,"44a31946-60f2-4da3-9edf-a1c278288579",1640795160804,731
96668013,"44a31946-60f2-4da3-9edf-a1c278288579",1640795160084,780
96668012,"44a31946-60f2-4da3-9edf-a1c278288579",1640795159274,724
96668011,"44a31946-60f2-4da3-9edf-a1c278288579",1640795158644,774
96668010,"44a31946-60f2-4da3-9edf-a1c278288579",1640795157834,778
96668009,"44a31946-60f2-4da3-9edf-a1c278288579",1640795157114,779
96668008,"44a31946-60f2-4da3-9edf-a1c278288579",1640795156304,780
96668007,"44a31946-60f2-4da3-9edf-a1c278288579",1640795155494,777
96668006,"44a31946-60f2-4da3-9edf-a1c278288579",1640795154773,774
96668005,"44a31946-60f2-4da3-9edf-a1c278288579",1640795153964,809
96668004,"44a31946-60f2-4da3-9edf-a1c278288579",1640795153154,812
96668003,"44a31946-60f2-4da3-9edf-a1c278288579",1640795152344,811
96668002,"44a31946-60f2-4da3-9edf-a1c278288579",1640795151534,773
96668001,"44a31946-60f2-4da3-9edf-a1c278288579",1640795150814,760
96668000,"44a31946-60f2-4da3-9edf-a1c278288579",1640795150004,788
96667999,"44a31946-60f2-4da3-9edf-a1c278288579",1640795149197,793
96667998,"44a31946-60f2-4da3-9edf-a1c278288579",1640795148384,792
96667997,"44a31946-60f2-4da3-9edf-a1c278288579",1640795147664,775
96667996,"44a31946-60f2-4da3-9edf-a1c278288579",1640795146854,742
96667995,"44a31946-60f2-4da3-9edf-a1c278288579",1640795146134,782
96667994,"44a31946-60f2-4da3-9edf-a1c278288579",1640795145323,847
96667993,"44a31946-60f2-4da3-9edf-a1c278288579",1640795144514,870
96667992,"44a31946-60f2-4da3-9edf-a1c278288579",1640795143614,838
96667991,"44a31946-60f2-4da3-9edf-a1c278288579",1640795142803,817
96667990,"44a31946-60f2-4da3-9edf-a1c278288579",1640795140373,815
96667989,"44a31946-60f2-4da3-9edf-a1c278288579",1640795139474,829
96667988,"44a31946-60f2-4da3-9edf-a1c278288579",1640795138664,826
96667987,"44a31946-60f2-4da3-9edf-a1c278288579",1640795137763,829
96667986,"44a31946-60f2-4da3-9edf-a1c278288579",1640795137043,824
96667985,"44a31946-60f2-4da3-9edf-a1c278288579",1640795136146,830
96667984,"44a31946-60f2-4da3-9edf-a1c278288579",1640795135333,780
96667983,"44a31946-60f2-4da3-9edf-a1c278288579",1640795134523,838
96667982,"44a31946-60f2-4da3-9edf-a1c278288579",1640795133713,782
96667981,"44a31946-60f2-4da3-9edf-a1c278288579",1640795132903,831
96667980,"44a31946-60f2-4da3-9edf-a1c278288579",1640795132094,805
96667979,"44a31946-60f2-4da3-9edf-a1c278288579",1640795131283,870
96667978,"44a31946-60f2-4da3-9edf-a1c278288579",1640795130383,804
96667977,"44a31946-60f2-4da3-9edf-a1c278288579",1640795129573,850
96667976,"44a31946-60f2-4da3-9edf-a1c278288579",1640795128763,748
96667975,"44a31946-60f2-4da3-9edf-a1c278288579",1640795127953,927
96667974,"44a31946-60f2-4da3-9edf-a1c278288579",1640795127144,728
96667973,"44a31946-60f2-4da3-9edf-a1c278288579",1640795126334,858
96667972,"44a31946-60f2-4da3-9edf-a1c278288579",1640795125613,793
96667971,"44a31946-60f2-4da3-9edf-a1c278288579",1640795124713,757
96667970,"44a31946-60f2-4da3-9edf-a1c278288579",1640795123904,845
96667969,"44a31946-60f2-4da3-9edf-a1c278288579",1640795123093,797
96667968,"44a31946-60f2-4da3-9edf-a1c278288579",1640795122283,790
96667967,"44a31946-60f2-4da3-9edf-a1c278288579",1640795121473,824
96667966,"44a31946-60f2-4da3-9edf-a1c278288579",1640795120753,765
96667965,"44a31946-60f2-4da3-9edf-a1c278288579",1640795119943,906
96667964,"44a31946-60f2-4da3-9edf-a1c278288579",1640795119133,729
96667963,"44a31946-60f2-4da3-9edf-a1c278288579",1640795118233,773
96667962,"44a31946-60f2-4da3-9edf-a1c278288579",1640795117513,918
96667961,"44a31946-60f2-4da3-9edf-a1c278288579",1640795116613,681
96667960,"44a31946-60f2-4da3-9edf-a1c278288579",1640795115983,785
96667959,"44a31946-60f2-4da3-9edf-a1c278288579",1640795115083,789
96667958,"44a31946-60f2-4da3-9edf-a1c278288579",1640795114453,821
96667957,"44a31946-60f2-4da3-9edf-a1c278288579",1640795113643,828
96667956,"44a31946-60f2-4da3-9edf-a1c278288579",1640795112743,834
96667955,"44a31946-60f2-4da3-9edf-a1c278288579",1640795111933,836
96667954,"44a31946-60f2-4da3-9edf-a1c278288579",1640795111123,831
96667953,"44a31946-60f2-4da3-9edf-a1c278288579",1640795110223,788
96667952,"44a31946-60f2-4da3-9edf-a1c278288579",1640795109413,775
96667951,"44a31946-60f2-4da3-9edf-a1c278288579",1640795108695,764
96667950,"44a31946-60f2-4da3-9edf-a1c278288579",1640795107883,759
96667949,"44a31946-60f2-4da3-9edf-a1c278288579",1640795107166,752
96667948,"44a31946-60f2-4da3-9edf-a1c278288579",1640795106443,750
96667947,"44a31946-60f2-4da3-9edf-a1c278288579",1640795105633,756
96667946,"44a31946-60f2-4da3-9edf-a1c278288579",1640795104823,787
96667945,"44a31946-60f2-4da3-9edf-a1c278288579",1640795104104,809
96667944,"44a31946-60f2-4da3-9edf-a1c278288579",1640795103383,788
96667943,"44a31946-60f2-4da3-9edf-a1c278288579",1640795102483,795
96667942,"44a31946-60f2-4da3-9edf-a1c278288579",1640795101673,791
